   2868.00000       6.59542837E-11   2.59370969E-09   2.59323563E-09   2.59595700E-09
   2866.00000       6.64214933E-11   2.66318101E-09   2.66268385E-09   2.66553712E-09
   2864.00000       6.69016717E-11   2.73395728E-09   2.73343614E-09   2.73642509E-09
   2862.00000       6.74078154E-11   2.80612578E-09   2.80558043E-09   2.80870904E-09
   2860.00000       6.79399176E-11   2.87977686E-09   2.87920665E-09   2.88247914E-09
   2858.00000       6.84849885E-11   2.95496738E-09   2.95437119E-09   2.95779223E-09
   2856.00000       6.90560248E-11   3.03179171E-09   3.03116909E-09   3.03474312E-09
   2854.00000       6.96400437E-11   3.11031068E-09   3.10966053E-09   3.11339221E-09
   2852.00000       7.02500072E-11   3.19062510E-09   3.18994631E-09   3.19384030E-09
   2850.00000       7.08469880E-11   3.27272121E-09   3.27201333E-09   3.27607408E-09
   2848.00000       7.14569584E-11   3.35666384E-09   3.35592620E-09   3.36015837E-09
   2846.00000       7.20669288E-11   3.44247875E-09   3.44171114E-09   3.44611872E-09
   2844.00000       7.26768923E-11   3.53019236E-09   3.52939344E-09   3.53398066E-09
   2842.00000       7.32738800E-11   3.61978914E-09   3.61895802E-09   3.62372932E-09
   2840.00000       7.38578920E-11   3.71125242E-09   3.71038844E-09   3.71534781E-09
   2838.00000       7.44289214E-11   3.80456422E-09   3.80366671E-09   3.80881771E-09
   2836.00000       7.49869750E-11   3.89970456E-09   3.89877286E-09   3.90411925E-09
   2834.00000       7.55320528E-11   3.99665279E-09   3.99568645E-09   4.00123135E-09
   2832.00000       7.60641619E-11   4.09538536E-09   4.09438394E-09   4.10013001E-09
   2830.00000       7.66092328E-11   4.19596757E-09   4.19493063E-09   4.20088053E-09
   2828.00000       7.71413211E-11   4.29837499E-09   4.29730251E-09   4.30345892E-09
   2826.00000       7.76734302E-11   4.40262848E-09   4.40151915E-09   4.40788517E-09
   2824.00000       7.82185081E-11   4.50879289E-09   4.50764714E-09   4.51422455E-09
   2822.00000       7.87635790E-11   4.61689087E-09   4.61570782E-09   4.62249883E-09
   2820.00000       7.93216326E-11   4.72698902E-09   4.72576778E-09   4.73277506E-09
   2818.00000       7.98926758E-11   4.83915796E-09   4.83789897E-09   4.84512341E-09
   2816.00000       8.04896566E-11   4.95351626E-09   4.95221908E-09   4.95966246E-09
   2814.00000       8.10996270E-11   5.07013942E-09   5.06880360E-09   5.07646769E-09
   2812.00000       8.17225732E-11   5.18910115E-09   5.18772669E-09   5.19561194E-09
   2810.00000       8.23844465E-11   5.31057953E-09   5.30916644E-09   5.31727373E-09
   2808.00000       8.30722782E-11   5.43470646E-09   5.43325474E-09   5.44158363E-09
   2806.00000       8.37860684E-11   5.56161694E-09   5.56012658E-09   5.56867663E-09
   2804.00000       8.45128412E-11   5.69140024E-09   5.68987124E-09   5.69864245E-09
   2802.00000       8.52525966E-11   5.82414694E-09   5.82258020E-09   5.83156989E-09
   2800.00000       8.60053070E-11   5.95994898E-09   5.95834404E-09   5.96754957E-09
   2798.00000       8.67580383E-11   6.09884676E-09   6.09720452E-09   6.10662365E-09
   2796.00000       8.75107625E-11   6.24088115E-09   6.23920249E-09   6.24883123E-09
   2794.00000       8.82634868E-11   6.38609432E-09   6.38438014E-09   6.39421316E-09
   2792.00000       8.90032423E-11   6.53446897E-09   6.53272014E-09   6.54275301E-09
   2790.00000       8.97300012E-11   6.68598954E-09   6.68420741E-09   6.69443345E-09
   2788.00000       9.04308156E-11   6.84057921E-09   6.83876511E-09   6.84917811E-09
   2786.00000       9.11316300E-11   6.99827352E-09   6.99642788E-09   7.00702030E-09
   2784.00000       9.18064930E-11   7.15899029E-09   7.15711446E-09   7.16787829E-09
   2782.00000       9.24683732E-11   7.32270333E-09   7.32079952E-09   7.33172545E-09
   2780.00000       9.31302535E-11   7.48944462E-09   7.48751372E-09   7.49859286E-09
   2778.00000       9.37921268E-11   7.65924391E-09   7.65728725E-09   7.66850938E-09
   2776.00000       9.44410244E-11   7.83207188E-09   7.83009213E-09   7.84144660E-09
   2774.00000       9.51158874E-11   8.00808220E-09   8.00608113E-09   8.01755462E-09
   2772.00000       9.57777677E-11   8.18724466E-09   8.18522583E-09   8.19680590E-09
   2770.00000       9.64655925E-11   8.36971648E-09   8.36768166E-09   8.37935232E-09
   2768.00000       9.71664138E-11   8.55559357E-09   8.55354543E-09   8.56529248E-09
   2766.00000       9.78802039E-11   8.74497452E-09   8.74291661E-09   8.75472228E-09
   2764.00000       9.86329213E-11   8.93809116E-09   8.93602614E-09   8.94787089E-09
   2762.00000       9.93986213E-11   9.13504650E-09   9.13297882E-09   9.14484044E-09
   2760.00000       1.00190294E-10   9.33601463E-09   9.33394784E-09   9.34580413E-09
   2758.00000       1.01020879E-10   9.54123980E-09   9.53917922E-09   9.55100266E-09
   2756.00000       1.01877430E-10   9.75090675E-09   9.74885683E-09   9.76061809E-09
   2754.00000       1.02746957E-10   9.96513361E-09   9.96309879E-09   9.97476679E-09
   2752.00000       1.03642435E-10   1.01841113E-08   1.01821005E-08   1.01936406E-08
   2750.00000       1.04550903E-10   1.04079687E-08   1.04059863E-08   1.04173603E-08
   2748.00000       1.05459363E-10   1.06367608E-08   1.06348139E-08   1.06459828E-08
   2746.00000       1.06354842E-10   1.08704743E-08   1.08685700E-08   1.08794938E-08
   2744.00000       1.07263309E-10   1.11092380E-08   1.11073843E-08   1.11180158E-08
   2742.00000       1.08145812E-10   1.13529630E-08   1.13511680E-08   1.13614638E-08
   2740.00000       1.09015338E-10   1.16016290E-08   1.15998997E-08   1.16098127E-08
   2738.00000       1.09858914E-10   1.18551400E-08   1.18534844E-08   1.18629675E-08
   2736.00000       1.10689499E-10   1.21134685E-08   1.21118973E-08   1.21208990E-08
   2734.00000       1.11494140E-10   1.23765096E-08   1.23750317E-08   1.23835040E-08
   2732.00000       1.12298781E-10   1.26443096E-08   1.26429329E-08   1.26508244E-08
   2730.00000       1.13090447E-10   1.29168365E-08   1.29155691E-08   1.29228264E-08
   2728.00000       1.13895074E-10   1.31942102E-08   1.31930644E-08   1.31996298E-08
   2726.00000       1.14686732E-10   1.34763987E-08   1.34753835E-08   1.34812028E-08
   2724.00000       1.15491366E-10   1.37635254E-08   1.37626506E-08   1.37676643E-08
   2722.00000       1.16308983E-10   1.40557148E-08   1.40549927E-08   1.40591352E-08
   2720.00000       1.17139576E-10   1.43530965E-08   1.43525369E-08   1.43557450E-08
   2718.00000       1.17996127E-10   1.46558818E-08   1.46554999E-08   1.46576991E-08
   2716.00000       1.18878629E-10   1.49642876E-08   1.49640940E-08   1.49652095E-08
   2714.00000       1.19800073E-10   1.52786193E-08   1.52786317E-08   1.52785820E-08
   2712.00000       1.20747468E-10   1.55991060E-08   1.55993387E-08   1.55980349E-08
   2710.00000       1.21733790E-10   1.59260711E-08   1.59265365E-08   1.59238862E-08
   2708.00000       1.22759053E-10   1.62598361E-08   1.62605538E-08   1.62564557E-08
   2706.00000       1.23836233E-10   1.66008221E-08   1.66018150E-08   1.65961556E-08
   2704.00000       1.24926389E-10   1.69492029E-08   1.69504872E-08   1.69431544E-08
   2702.00000       1.26042496E-10   1.73052364E-08   1.73068369E-08   1.72977046E-08
   2700.00000       1.27184555E-10   1.76691906E-08   1.76711286E-08   1.76600672E-08
