242	
7.27E+14	2.00E+02
6.75E+14	2.02E+02
5.50E+14	2.08E+02
4.73E+14	2.12E+02
3.86E+14	2.18E+02
3.30E+14	2.22E+02
2.65E+14	2.28E+02
2.25E+14	2.32E+02
1.80E+14	2.38E+02
1.53E+14	2.42E+02
1.23E+14	2.48E+02
1.04E+14	2.52E+02
8.36E+13	2.58E+02
7.11E+13	2.62E+02
5.70E+13	2.68E+02
4.85E+13	2.72E+02
3.88E+13	2.78E+02
3.30E+13	2.82E+02
2.65E+13	2.88E+02
2.25E+13	2.92E+02
1.80E+13	2.98E+02
1.53E+13	3.02E+02
1.23E+13	3.08E+02
1.04E+13	3.12E+02
8.36E+12	3.18E+02
7.11E+12	3.22E+02
5.70E+12	3.28E+02
4.85E+12	3.32E+02
3.88E+12	3.38E+02
3.16E+12	3.42E+02
2.26E+12	3.48E+02
1.76E+12	3.52E+02
1.26E+12	3.58E+02
9.76E+11	3.62E+02
6.87E+11	3.68E+02
5.47E+11	3.72E+02
4.15E+11	3.78E+02
3.44E+11	3.82E+02
2.71E+11	3.88E+02
2.30E+11	3.92E+02
1.86E+11	3.98E+02
1.61E+11	4.02E+02
1.32E+11	4.08E+02
1.16E+11	4.12E+02
9.66E+10	4.18E+02
8.51E+10	4.22E+02
7.19E+10	4.28E+02
6.38E+10	4.32E+02
5.44E+10	4.38E+02
4.86E+10	4.42E+02
4.18E+10	4.48E+02
3.75E+10	4.52E+02
3.25E+10	4.58E+02
2.93E+10	4.62E+02
2.55E+10	4.68E+02
2.31E+10	4.72E+02
2.02E+10	4.78E+02
1.83E+10	4.82E+02
1.61E+10	4.88E+02
1.47E+10	4.92E+02
1.29E+10	4.98E+02
1.18E+10	5.02E+02
1.05E+10	5.08E+02
9.59E+09	5.12E+02
8.52E+09	5.18E+02
7.82E+09	5.22E+02
6.97E+09	5.28E+02
6.41E+09	5.32E+02
5.73E+09	5.38E+02
5.28E+09	5.42E+02
4.72E+09	5.48E+02
4.36E+09	5.52E+02
3.92E+09	5.58E+02
3.62E+09	5.62E+02
3.26E+09	5.68E+02
3.01E+09	5.72E+02
2.72E+09	5.78E+02
2.52E+09	5.82E+02
2.27E+09	5.88E+02
2.11E+09	5.92E+02
1.91E+09	5.98E+02
1.78E+09	6.02E+02
1.61E+09	6.08E+02
1.50E+09	6.12E+02
1.36E+09	6.18E+02
1.26E+09	6.22E+02
1.15E+09	6.28E+02
1.07E+09	6.32E+02
9.72E+08	6.38E+02
9.08E+08	6.42E+02
8.26E+08	6.48E+02
7.72E+08	6.52E+02
7.03E+08	6.58E+02
6.57E+08	6.62E+02
6.00E+08	6.68E+02
5.61E+08	6.72E+02
5.12E+08	6.78E+02
4.79E+08	6.82E+02
4.38E+08	6.88E+02
4.10E+08	6.92E+02
3.76E+08	6.98E+02
3.52E+08	7.02E+02
3.22E+08	7.08E+02
3.02E+08	7.12E+02
2.77E+08	7.18E+02
2.60E+08	7.22E+02
2.38E+08	7.28E+02
2.24E+08	7.32E+02
2.05E+08	7.38E+02
1.93E+08	7.42E+02
1.77E+08	7.48E+02
1.66E+08	7.52E+02
1.53E+08	7.58E+02
1.44E+08	7.62E+02
1.32E+08	7.68E+02
1.24E+08	7.72E+02
1.14E+08	7.78E+02
1.08E+08	7.82E+02
9.89E+07	7.88E+02
9.31E+07	7.92E+02
8.57E+07	7.98E+02
8.07E+07	8.02E+02
7.43E+07	8.08E+02
7.00E+07	8.12E+02
6.45E+07	8.18E+02
6.08E+07	8.22E+02
5.61E+07	8.28E+02
5.28E+07	8.32E+02
4.87E+07	8.38E+02
4.59E+07	8.42E+02
4.24E+07	8.48E+02
4.00E+07	8.52E+02
3.69E+07	8.58E+02
3.48E+07	8.62E+02
3.21E+07	8.68E+02
3.03E+07	8.72E+02
2.80E+07	8.78E+02
2.64E+07	8.82E+02
2.44E+07	8.88E+02
2.31E+07	8.92E+02
2.13E+07	8.98E+02
2.01E+07	9.02E+02
1.86E+07	9.08E+02
1.76E+07	9.12E+02
1.63E+07	9.18E+02
1.54E+07	9.22E+02
1.42E+07	9.28E+02
1.34E+07	9.32E+02
1.24E+07	9.38E+02
1.17E+07	9.42E+02
1.09E+07	9.48E+02
1.03E+07	9.52E+02
9.50E+06	9.58E+02
8.98E+06	9.62E+02
8.31E+06	9.68E+02
7.86E+06	9.72E+02
7.28E+06	9.78E+02
6.88E+06	9.82E+02
6.38E+06	9.88E+02
6.03E+06	9.92E+02
5.59E+06	9.98E+02
4.73E+06	1.01E+03
3.24E+06	1.04E+03
2.46E+06	1.06E+03
1.69E+06	1.09E+03
1.29E+06	1.11E+03
8.88E+05	1.14E+03
6.78E+05	1.16E+03
4.69E+05	1.19E+03
3.58E+05	1.21E+03
2.48E+05	1.24E+03
1.90E+05	1.26E+03
1.32E+05	1.29E+03
1.01E+05	1.31E+03
7.04E+04	1.34E+03
5.40E+04	1.36E+03
3.77E+04	1.39E+03
2.89E+04	1.41E+03
2.02E+04	1.44E+03
1.55E+04	1.46E+03
1.08E+04	1.49E+03
8.33E+03	1.51E+03
5.82E+03	1.54E+03
4.48E+03	1.56E+03
3.14E+03	1.59E+03
2.42E+03	1.61E+03
1.69E+03	1.64E+03
1.30E+03	1.66E+03
9.14E+02	1.69E+03
7.05E+02	1.71E+03
4.94E+02	1.74E+03
3.81E+02	1.76E+03
2.68E+02	1.79E+03
2.07E+02	1.81E+03
1.45E+02	1.84E+03
1.12E+02	1.86E+03
7.87E+01	1.89E+03
6.08E+01	1.91E+03
4.27E+01	1.94E+03
3.30E+01	1.96E+03
2.32E+01	1.99E+03
1.80E+01	2.01E+03
1.27E+01	2.04E+03
9.79E+00	2.06E+03
6.89E+00	2.09E+03
5.33E+00	2.11E+03
3.76E+00	2.14E+03
2.91E+00	2.16E+03
2.05E+00	2.19E+03
1.59E+00	2.21E+03
1.12E+00	2.24E+03
8.69E-01	2.26E+03
6.13E-01	2.29E+03
4.75E-01	2.31E+03
3.36E-01	2.34E+03
2.60E-01	2.36E+03
1.84E-01	2.39E+03
1.43E-01	2.41E+03
1.01E-01	2.44E+03
7.83E-02	2.46E+03
5.54E-02	2.49E+03
4.30E-02	2.51E+03
3.04E-02	2.54E+03
2.36E-02	2.56E+03
1.67E-02	2.59E+03
1.30E-02	2.61E+03
9.21E-03	2.64E+03
7.16E-03	2.66E+03
5.07E-03	2.69E+03
3.94E-03	2.71E+03
2.80E-03	2.74E+03
2.18E-03	2.76E+03
1.54E-03	2.79E+03
1.20E-03	2.81E+03
8.53E-04	2.84E+03
6.64E-04	2.86E+03
4.72E-04	2.89E+03
3.67E-04	2.91E+03
2.61E-04	2.94E+03
2.03E-04	2.96E+03
1.45E-04	2.99E+03
1.28E-04	3.00E+03
