  0.3860E+03  0.2614E+13  0.2925E+12  0.9257E+09  0.1399E+10  0.2908E+13  0.3965E+07
  0.3880E+03  0.2480E+13  0.2710E+12  0.7640E+09  0.1460E+10  0.2753E+13  0.4138E+07
  0.3900E+03  0.2346E+13  0.2497E+12  0.6186E+09  0.1522E+10  0.2598E+13  0.3918E+07
  0.3920E+03  0.2220E+13  0.2300E+12  0.4950E+09  0.1580E+10  0.2452E+13  0.3901E+07
  0.3940E+03  0.2110E+13  0.2134E+12  0.4023E+09  0.1632E+10  0.2326E+13  0.4246E+07
  0.3960E+03  0.2013E+13  0.1991E+12  0.3336E+09  0.1681E+10  0.2214E+13  0.4539E+07
  0.3980E+03  0.1920E+13  0.1860E+12  0.2780E+09  0.1730E+10  0.2108E+13  0.4622E+07
  0.4000E+03  0.1827E+13  0.1731E+12  0.2274E+09  0.1782E+10  0.2002E+13  0.4459E+07
  0.4020E+03  0.1740E+13  0.1610E+12  0.1840E+09  0.1830E+10  0.1903E+13  0.4553E+07
  0.4040E+03  0.1664E+13  0.1503E+12  0.1511E+09  0.1870E+10  0.1816E+13  0.4892E+07
  0.4060E+03  0.1596E+13  0.1408E+12  0.1264E+09  0.1904E+10  0.1739E+13  0.5272E+07
  0.4080E+03  0.1530E+13  0.1320E+12  0.1060E+09  0.1940E+10  0.1664E+13  0.5173E+07
  0.4100E+03  0.1463E+13  0.1237E+12  0.8718E+08  0.1981E+10  0.1589E+13  0.4965E+07
  0.4120E+03  0.1400E+13  0.1160E+12  0.7090E+08  0.2020E+10  0.1518E+13  0.4994E+07
  0.4140E+03  0.1346E+13  0.1091E+12  0.5855E+08  0.2051E+10  0.1457E+13  0.5555E+07
  0.4160E+03  0.1298E+13  0.1027E+12  0.4926E+08  0.2076E+10  0.1403E+13  0.6058E+07
  0.4180E+03  0.1250E+13  0.9660E+11  0.4160E+08  0.2100E+10  0.1349E+13  0.5850E+07
  0.4200E+03  0.1199E+13  0.9063E+11  0.3449E+08  0.2125E+10  0.1291E+13  0.5223E+07
  0.4220E+03  0.1150E+13  0.8510E+11  0.2830E+08  0.2150E+10  0.1237E+13  0.5395E+07
  0.4240E+03  0.1110E+13  0.8030E+11  0.2355E+08  0.2172E+10  0.1193E+13  0.6416E+07
