3.85E-05	8.42E+02
2.81E-05	8.48E+02
2.23E-05	8.52E+02
1.63E-05	8.58E+02
1.30E-05	8.62E+02
9.50E-06	8.68E+02
7.56E-06	8.72E+02
5.54E-06	8.78E+02
4.41E-06	8.82E+02
3.24E-06	8.88E+02
2.58E-06	8.92E+02
1.89E-06	8.98E+02
1.51E-06	9.02E+02
1.11E-06	9.08E+02
8.85E-07	9.12E+02
6.51E-07	9.18E+02
5.20E-07	9.22E+02
3.83E-07	9.28E+02
3.06E-07	9.32E+02
2.25E-07	9.38E+02
1.80E-07	9.42E+02
1.33E-07	9.48E+02
1.06E-07	9.52E+02
7.84E-08	9.58E+02
6.27E-08	9.62E+02
4.63E-08	9.68E+02
3.71E-08	9.72E+02
2.74E-08	9.78E+02
2.20E-08	9.82E+02
1.62E-08	9.88E+02
1.30E-08	9.92E+02
9.62E-09	9.98E+02
4.97E-09	1.01E+03
1.11E-09	1.04E+03
3.72E-10	1.06E+03
8.42E-11	1.09E+03
2.85E-11	1.11E+03
6.51E-12	1.14E+03
2.22E-12	1.16E+03
5.11E-13	1.19E+03
1.75E-13	1.21E+03
4.07E-14	1.24E+03
1.40E-14	1.26E+03
3.28E-15	1.29E+03
1.13E-15	1.31E+03
2.67E-16	1.34E+03
9.26E-17	1.36E+03
2.19E-17	1.39E+03
7.63E-18	1.41E+03
1.81E-18	1.44E+03
6.33E-19	1.46E+03
1.51E-19	1.49E+03
5.29E-20	1.51E+03
1.27E-20	1.54E+03
4.45E-21	1.56E+03
1.07E-21	1.59E+03
3.76E-22	1.61E+03
9.05E-23	1.64E+03
3.20E-23	1.66E+03
7.71E-24	1.69E+03
2.73E-24	1.71E+03
6.61E-25	1.74E+03
2.34E-25	1.76E+03
5.68E-26	1.79E+03
2.02E-26	1.81E+03
4.91E-27	1.84E+03
1.75E-27	1.86E+03
4.26E-28	1.89E+03
1.52E-28	1.91E+03
3.71E-29	1.94E+03
1.32E-29	1.96E+03
3.25E-30	1.99E+03
1.16E-30	2.01E+03
2.85E-31	2.04E+03
1.02E-31	2.06E+03
2.51E-32	2.09E+03
9.01E-33	2.11E+03
2.22E-33	2.14E+03
7.98E-34	2.16E+03
1.97E-34	2.19E+03
7.10E-35	2.21E+03
1.76E-35	2.24E+03
6.34E-36	2.26E+03
1.57E-36	2.29E+03
5.68E-37	2.31E+03
1.41E-37	2.34E+03
5.11E-38	2.36E+03
1.28E-38	2.39E+03
4.62E-39	2.41E+03
