1.99E+03	9.39E+02
2.01E+03	9.40E+02
2.04E+03	9.40E+02
2.06E+03	9.40E+02
2.09E+03	9.40E+02
2.11E+03	9.40E+02
2.14E+03	9.40E+02
2.16E+03	9.40E+02
2.19E+03	9.40E+02
2.21E+03	9.40E+02
2.24E+03	9.40E+02
2.26E+03	9.40E+02
2.29E+03	9.40E+02
2.31E+03	9.40E+02
2.34E+03	9.40E+02
2.36E+03	9.40E+02
2.39E+03	9.40E+02
2.41E+03	9.40E+02
2.44E+03	9.40E+02
2.46E+03	9.40E+02
2.49E+03	9.40E+02
2.51E+03	9.40E+02
2.54E+03	9.40E+02
2.56E+03	9.40E+02
2.59E+03	9.40E+02
2.61E+03	9.40E+02
2.64E+03	9.40E+02
2.66E+03	9.40E+02
2.69E+03	9.40E+02
2.71E+03	9.40E+02
2.74E+03	9.40E+02
2.76E+03	9.40E+02
2.79E+03	9.40E+02
2.81E+03	9.40E+02
2.84E+03	9.40E+02
2.86E+03	9.40E+02
2.89E+03	9.40E+02
2.91E+03	9.40E+02
2.94E+03	9.40E+02
2.96E+03	9.40E+02
2.99E+03	9.40E+02
3.00E+03	9.40E+02
